chrom	start	end	CTCF	H3K27ac	H3K27me3	H3K36me3	H3K4me1	H3K4me2	H3K4me3	H3K9ac	H3K9me3	H4K20me1	group
chr3	41895478	41995478	1.70868	2.49492	2.75881	3.57631	2.97009	3.99099	6.54391	3.82071	2.0383	3.35136	NB
chr3	15727623	15827623	1.32696	10.6138	1.13803	11.1372	8.00703	11.1097	10.2689	8.55071	2.38777	5.57517	NB
chr3	42910086	43010086	2.41761	0.708461	5.90859	1.71892	1.09289	1.69888	1.2823	1.54133	3.44268	2.38936	NB
chr3	57627776	57727776	1.65415	6.75224	2.96623	4.94428	5.12051	9.16381	15.1298	8.50178	2.28374	6.63785	NB
chr3	53413719	53513719	1.41784	0.448254	5.46439	1.20086	0.925742	1.08719	0.64115	1.23143	2.57469	2.52359	NB
chr3	88036237	88136237	1.36331	0.255833	1.65749	0.728154	0.543231	1.11951	0.675995	0.88076	2.75024	1.4542	NB
chr3	87031031	87131031	3.10835	15.7283	1.42438	6.45789	9.24617	15.1261	15.1437	11.4866	1.55879	4.08517	NB
chr3	114265114	114365114	2.78116	4.16549	9.71183	2.22266	5.19444	3.27081	0.846736	3.39256	3.18911	3.65786	NB
chr3	113161489	113261489	12.6152	3.23618	3.58848	3.53095	4.95176	6.01072	7.02478	5.48436	1.65795	3.17239	NB
chr3	114277447	114377447	2.87204	5.98256	9.99817	2.23221	6.04626	4.02561	0.958241	4.61991	3.12572	3.84132	NB
chr3	132105219	132205219	0.745277	3.2165	0.809472	7.13113	4.83925	3.65629	0.811891	2.52403	1.96678	4.70489	NB
chr3	139429153	139529153	1.58144	0.988346	3.16447	7.15262	2.13114	1.40342	0.686449	1.80637	2.07568	4.31561	NB
chr3	166690832	166790832	0.490792	0.161809	0.81865	0.608784	0.306974	0.535517	0.226493	0.599406	3.66374	1.20363	NB
chr3	188692278	188792278	0.908875	1.07144	5.06608	1.04806	1.89327	1.73812	0.42511	1.2926	2.75024	2.10299	NB
chr3	586237	686237	1.54509	0.190235	1.04259	0.96928	0.355189	0.710945	0.39375	0.803286	10.684	2.09181	NB
chr3	9041212	9141212	4.0354	0.61881	7.46697	1.26054	1.44969	1.00871	0.397234	1.51686	2.17321	2.87931	NB
chr3	9277072	9377072	9.43412	2.40964	4.66961	2.60464	3.67725	3.22464	1.10807	3.09082	2.51943	3.33347	NB
chr3	9000731	9100731	7.05287	0.664729	7.84876	1.30351	1.94792	1.21415	0.435564	1.74113	2.11469	2.90839	NB
chr3	9803093	9903093	4.78068	13.2902	3.63436	13.9065	7.20986	9.45465	16.8302	14.5529	2.49667	5.63557	NB
chr3	13279556	13379556	4.41713	1.20482	12.7239	1.9314	3.16135	1.67349	0.738717	2.38539	3.70275	3.47665	NB
chr3	13714269	13814269	0.981585	0.240527	2.64317	0.842748	0.430727	0.484735	0.317091	0.815519	5.47772	1.75846	NB
chr3	15452538	15552538	1.63597	1.02771	5.42768	4.49545	2.33364	1.50268	0.651604	1.87977	2.45441	3.53482	NB
chr3	15831098	15931098	1.69051	3.55761	2.39354	2.89113	3.90065	5.21668	7.44989	4.00012	3.07858	3.50126	NB
chr3	16084480	16184480	2.10859	34.719	2.50734	4.79388	16.6859	8.34207	2.21267	13.7252	6.20592	3.03144	NB
chr3	25470745	25570745	1.54509	0.651609	3.57746	0.90482	1.54773	1.30417	0.414657	1.5291	2.38614	2.05154	NB
chr3	26589218	26689218	0.7271	0.126823	0.570852	0.608784	0.221792	0.380864	0.205586	0.342518	6.06938	1.12532	NB
chr3	31264388	31364388	1.21789	0.531346	5.40566	0.921532	1.3629	1.02949	0.376327	1.03979	2.39752	2.03811	NB
chr3	31560951	31660951	2.45396	2.15599	0.721366	4.49784	3.56154	2.29672	0.484347	1.74521	1.82212	7.2598	NB
chr3	33274261	33374261	1.01794	2.23253	2.24303	2.85532	3.531	4.59806	4.40791	2.92363	3.66861	3.34018	NB
chr3	34812800	34912800	0.690745	0.124637	0.488253	0.465541	0.178398	0.353164	0.21604	0.387371	5.42246	0.997803	NB
chr3	36080527	36180527	0.672567	0.148689	0.732379	0.551487	0.258758	0.394713	0.205586	0.407759	4.98684	1.24166	NB
chr3	39150612	39250612	9.76131	13.5745	6.6116	4.95144	10.2057	12.6908	11.6452	10.6996	2.37801	7.85266	NB
chr3	39964827	40064827	0.708922	0.177115	0.919604	0.921532	0.258758	0.445495	0.289214	0.473001	7.17143	1.50118	NB
chr3	41645968	41745968	1.69051	2.50804	2.79919	1.88365	4.09834	2.80454	0.634181	2.21821	2.59095	2.73836	NB
chr3	41122048	41222048	2.19948	2.34623	5.33774	1.23667	1.77113	4.15026	8.65204	4.01643	2.80388	4.27758	NB
chr3	44605230	44705230	1.58144	3.17277	1.52717	10.0748	1.84988	5.39672	11.356	5.27641	7.09178	3.41624	NB
chr3	51161271	51261271	0.65439	0.371723	1.71806	1.10775	0.60109	0.579374	0.358905	0.713579	4.42444	1.73385	NB
chr3	52866769	52966769	4.85339	2.73107	1.91447	4.26865	3.85565	4.12718	5.0839	3.91449	1.56855	4.84359	NB
chr3	54376246	54476246	3.74456	0.428575	1.79883	0.806937	0.609126	0.671705	0.337998	0.876683	4.4602	1.73832	NB
chr3	55035971	55135971	1.50873	3.65163	3.25991	1.93856	4.72193	2.54832	0.74917	2.91956	2.82664	2.1634	NB
chr3	55695602	55795602	4.87157	3.56636	7.12005	1.70698	6.31626	4.21258	1.26488	3.82071	2.63971	3.26411	NB
chr3	59618810	59718810	1.54509	6.47892	6.47945	1.81203	5.0498	3.19233	0.693418	3.3477	3.35003	2.50122	NB
chr3	64843885	64943885	1.127	1.30103	3.76469	2.53779	2.86241	1.89739	0.557522	1.74929	2.54381	2.49674	NB
chr3	68844373	68944373	0.381727	0.168369	0.868209	0.730541	0.270008	0.401638	0.226493	0.497466	5.21603	1.34905	NB
chr3	70565973	70665973	1.56326	0.542279	6.7199	0.897658	1.42076	1.31109	0.35542	0.929691	2.86077	1.89046	NB
chr3	78450581	78550581	0.79981	0.439508	2.1072	0.723379	0.697521	0.757111	0.282245	0.84814	2.01067	1.61751	NB
chr3	78942204	79042204	1.23607	1.3885	1.67768	1.83829	4.27834	3.67476	0.662057	1.83492	1.45152	3.7921	NB
chr3	82364924	82464924	0.454437	0.229594	0.576359	0.613559	0.273223	0.343931	0.195133	0.387371	4.14161	1.00451	NB
chr3	99433334	99533334	3.21742	0.273326	1.83187	0.570586	0.470907	0.625539	0.219524	0.668725	2.4089	1.57501	NB
chr3	100385990	100485990	0.908875	0.642863	2.62482	1.04568	2.04756	1.55808	0.32406	1.24774	2.44303	1.75622	NB
chr3	102055747	102155747	4.21718	0.658169	4.03451	1.08387	1.74862	1.55808	0.473894	1.40677	1.7506	2.06496	NB
chr3	101815879	101915879	1.47238	2.33748	6.19677	1.74041	1.99774	3.92866	7.15719	3.46595	3.06395	3.75406	NB
chr3	103207829	103307829	0.836165	2.70702	2.01726	1.45869	4.25584	3.32852	0.850221	2.61374	3.25087	2.12536	NB
chr3	111800470	111900470	0.94523	1.74929	1.76762	1.58761	3.61779	2.63604	0.658573	1.98579	3.40041	1.6108	NB
chr3	111278571	111378571	0.817987	1.03208	1.30874	0.923919	1.98649	1.88123	0.418141	1.06017	1.78148	1.40498	NB
chr3	113066465	113166465	1.94499	5.34188	2.03378	7.77095	6.86271	4.75041	0.899004	4.03682	2.51943	3.53929	NB
chr3	113289793	113389793	5.52596	1.8127	2.52937	3.86518	3.44421	3.44855	0.940818	2.92771	2.56657	3.51468	NB
chr3	114404812	114504812	6.28941	8.10794	7.68356	11.8223	8.54222	9.01377	9.65558	8.68527	2.32112	4.99125	NB
chr3	114412662	114512662	6.32577	7.79307	7.09986	11.7961	8.36865	8.42285	9.01095	8.31421	2.22035	4.89729	NB
chr3	116246079	116346079	4.05358	1.88048	1.12151	1.71176	2.75312	3.71169	1.89557	2.56073	1.18007	2.60189	NB
chr3	116983580	117083580	14.3602	7.72747	2.86344	2.7455	7.16808	7.41645	4.73197	5.75756	2.03992	3.08961	NB
chr3	121086640	121186640	2.0177	1.26823	1.0279	5.04933	3.27546	2.02435	0.665542	1.75337	1.91151	9.9825	NB
chr3	124288625	124388625	2.03588	2.1232	1.76028	15.6971	5.0289	1.79352	0.665542	3.12751	1.73597	8.07862	NB
chr3	125343273	125443273	1.41784	0.640676	8.66006	2.29189	1.78559	1.26724	0.46344	1.65958	2.69823	4.7899	NB
chr3	125599431	125699431	7.47095	1.078	5.86638	4.79149	2.40918	1.38727	0.42511	1.73705	1.7766	3.40506	NB
chr3	128573171	128673171	6.88927	0.428575	11.0426	1.29874	1.40308	1.38957	0.616759	1.60657	2.54706	3.47441	NB
chr3	129834800	129934800	7.63455	8.83608	6.08481	6.49847	5.48374	9.09225	17.6804	10.8382	3.40367	10.6223	NB
chr3	134433850	134533850	1.56326	1.81707	3.95742	1.23189	4.32656	3.17386	0.703871	2.1285	2.25123	2.31777	NB
chr3	136700564	136800564	2.76298	0.428575	2.86344	0.713829	0.88717	1.00871	0.435564	0.84814	3.23787	1.80544	NB
chr3	137808421	137908421	1.16336	4.39727	1.26836	5.27135	7.062	4.62807	1.00005	3.21722	2.85102	7.96676	NB
chr3	138277373	138377373	3.54461	0.323618	3.67658	0.74964	0.596268	0.858674	0.400719	0.978623	2.10006	2.16116	NB
chr3	140199774	140299774	0.58168	0.437321	2.38253	0.95973	0.580196	0.692479	0.303153	0.807364	3.09971	1.77412	NB
chr3	139936395	140036395	1.65415	4.25076	1.79516	5.95653	5.91447	4.66731	5.57173	4.08983	2.83801	5.58411	NB
chr3	140718414	140818414	5.41689	2.23909	4.23458	2.10806	2.97973	2.94765	2.1813	2.97257	2.55356	2.57728	NB
chr3	140983259	141083259	0.87252	0.205541	1.67768	0.732928	0.364833	0.551675	0.275276	0.468923	5.70203	1.75398	NB
chr3	142816721	142916721	2.69027	5.81856	4.15566	2.68342	6.44323	6.72628	4.52987	5.21524	3.90105	3.13212	NB
chr3	143391314	143491314	4.65344	4.37977	2.65969	4.54081	4.51782	4.67423	5.54386	4.68923	3.72713	3.15225	NB
chr3	144348336	144448336	1.10883	2.04229	3.92621	1.44676	3.80262	2.53447	1.16383	2.56888	2.35038	2.42963	NB
chr3	144106124	144206124	7.01651	4.23109	8.88584	1.56851	2.55543	5.60908	11.6069	6.44668	2.38289	3.07619	NB
chr3	144510492	144610492	1.38149	0.459188	3.75	0.826036	0.874312	0.697096	0.299668	0.929691	1.91639	1.93744	NB
chr3	148091678	148191678	0.490792	0.378283	1.92915	0.537162	0.765023	0.967163	0.390265	0.721734	1.76035	1.30878	NB
chr3	152349226	152449226	9.16146	2.71358	4.22724	1.59239	4.64157	4.03484	0.850221	3.46595	2.51943	2.77863	NB
chr3	153610370	153710370	4.08994	2.906	1.24082	6.7587	4.59978	3.40238	0.794469	2.64228	2.10819	5.75638	NB
chr3	153551622	153651622	2.1813	5.75734	1.0022	7.05951	9.08546	8.27513	1.30669	4.02459	2.12932	12.7589	NB
chr3	156854348	156954348	1.99952	0.693155	6.15456	1.22712	1.62969	3.4347	2.88518	1.79414	2.03505	2.28197	NB
chr3	156607127	156707127	0.7271	0.535719	1.94016	0.821262	1.05593	0.920997	0.358905	0.811441	4.70402	1.66897	NB
chr3	158644616	158744616	5.6532	7.47164	1.942	2.62374	8.75437	9.11533	3.48103	5.8228	2.14558	3.0292	NB
chr3	161181490	161281490	13.1423	4.68153	5.81865	2.8577	6.64735	5.84452	4.15354	4.96243	3.16798	3.36031	NB
chr3	160886711	160986711	3.92634	13.0191	2.12372	3.50946	8.3124	11.599	15.8336	11.2175	2.60395	4.7899	NB
chr3	162206603	162306603	1.50873	0.72814	2.32012	1.53987	1.14271	1.94356	2.92699	1.85123	2.71936	2.05601	NB
chr3	161564008	161664008	3.6355	13.4695	1.47027	6.80645	5.70875	12.9955	21.3984	12.0778	1.78636	5.19707	NB
chr3	171293401	171393401	3.12653	7.65094	1.38583	14.9689	4.76693	6.15614	8.91687	7.74335	1.89201	7.91978	NB
chr3	174651998	174751998	0.963407	0.301752	1.15455	0.747253	0.570553	0.632464	0.282245	0.570863	2.65271	1.50565	NB
chr3	178381184	178481184	1.41784	6.19029	2.59912	3.49991	5.38731	6.39851	9.79845	6.98084	3.36466	6.48124	NB
chr3	180979697	181079697	3.81727	0.997093	3.54259	1.73324	2.14882	2.32673	0.81886	1.75744	1.48077	2.33566	NB
chr3	182889176	182989176	8.45254	0.478867	6.62262	1.23189	1.35004	2.34981	1.43562	0.9827	4.40168	1.65778	NB
chr3	185241491	185341491	2.85387	4.04085	8.50037	3.4259	3.27224	6.26001	10.9553	6.39774	4.1985	4.07622	NB
chr3	186068959	186168959	1.39967	1.1108	0.93796	6.2669	1.70523	1.16106	0.331029	1.43531	1.1947	2.88826	NB
chr3	185965069	186065069	9.43412	5.26535	4.29332	4.88698	7.98292	6.44929	6.1641	5.67193	1.93102	4.23059	NB
chr3	190279750	190379750	3.03564	0.7347	8.50404	1.18176	1.46897	1.38727	0.449502	1.59026	2.50805	2.7227	NB
chr3	190352840	190452840	3.92634	0.435135	6.45558	1.07432	0.914492	0.840208	0.303153	1.06425	2.31787	2.35804	NB
chr3	191408113	191508113	1.4542	1.77115	2.23936	1.23905	3.50368	2.83455	0.745686	1.83492	2.89815	1.91059	NB
chr3	197302710	197402710	2.0177	5.54524	9.10059	3.32802	7.2179	3.46009	1.33805	4.35895	4.38218	4.32903	NB
chr3	198570999	198670999	2.69027	3.96213	15.369	2.78847	6.78074	5.09203	2.51582	5.09291	5.24854	4.52591	NB
chr3	198232574	198332574	4.47166	1.97888	3.57379	6.93059	3.76083	2.52293	1.27533	2.312	2.03017	4.47445	NB
chr3	8652803	8752803	3.85363	0.854963	8.36638	1.43482	2.68562	1.76121	0.644635	1.79006	3.77101	2.75179	NB
chr3	32508972	32608972	4.74433	6.72163	2.15859	5.77032	5.15426	8.19664	15.9033	8.30606	2.04643	7.64684	NB
chr3	40523921	40623921	10.3612	2.30906	4.10059	4.48352	2.15042	3.73246	5.23374	4.15915	3.26875	2.68243	NB
chr3	42361559	42461559	6.12582	0.417642	4.63473	0.988379	0.758595	0.727103	0.334513	1.04794	2.0383	2.45647	NB
chr3	44186504	44286504	6.23488	0.424202	4.2199	0.890496	0.928957	0.867907	0.446018	0.986778	1.94727	2.18801	NB
chr3	52052284	52152284	13.5786	14.7093	1.98422	8.82379	13.9745	8.56827	10.1574	12.6446	1.4694	4.81451	NB
chr3	58085265	58185265	20.1588	3.61884	7.01726	18.3471	7.41719	3.85711	1.64817	4.88496	3.03469	6.81459	NB
chr3	67267122	67367122	0.545325	0.218661	1.9989	0.783063	0.488586	0.533209	0.313606	0.591251	2.72423	1.87927	NB
chr3	73557993	73657993	9.76131	7.968	3.09839	4.91325	9.40368	6.92248	1.51925	5.77387	1.86438	7.51708	NB
chr3	73812226	73912226	1.38149	7.81056	3.25257	1.78338	6.51234	6.67319	1.97572	4.81156	2.38614	2.76074	NB
chr3	74608597	74708597	0.854342	0.909629	1.47577	1.27487	2.80937	2.1236	0.459956	1.0561	2.05293	2.22604	NB
chr3	84168257	84268257	0.527147	0.240527	0.653451	0.582523	0.374476	0.433954	0.226493	0.481156	4.192	1.01794	NB
chr3	100804819	100904819	5.72591	14.4469	1.76028	5.28807	10.8646	14.5121	10.3072	10.3693	2.18134	4.73173	NB
chr3	107876427	107976427	0.981585	1.56998	1.62996	1.16982	2.51365	2.33365	1.01399	1.91647	1.91314	1.53697	NB
chr3	117062414	117162414	2.43578	0.680035	3.00477	1.42766	1.59112	1.19799	0.383296	1.23143	1.32148	2.72047	NB
chr3	119154531	119254531	5.72591	2.70265	2.12372	1.54942	2.93313	4.70193	6.10138	2.65859	2.19759	2.00679	NB
chr3	127956996	128056996	2.03588	2.93224	2.57709	3.04153	5.56249	3.19695	0.85719	3.15198	2.93554	4.73621	NB
chr3	130836210	130936210	3.67185	4.02336	2.54956	3.9368	6.58306	5.16359	1.575	3.93488	2.33088	5.44541	NB
chr3	133318036	133418036	3.69003	3.95557	4.21623	1.01464	2.72419	3.45316	1.33805	2.7116	2.00579	2.19919	NB
chr3	134375212	134475212	0.94523	0.601317	4.09692	0.993154	1.58469	1.21184	0.365874	1.03979	2.52105	2.27526	NB
chr3	136849665	136949665	1.127	0.216474	1.49413	0.716217	0.339117	0.443187	0.233462	0.579018	4.42119	1.6108	NB
chr3	143133226	143233226	4.38078	3.27991	1.87225	6.14036	4.93729	3.98637	1.95481	3.61275	2.01229	4.18809	NB
chr3	143403316	143503316	4.58073	4.25076	2.75698	3.96068	4.36353	4.64653	5.53689	4.63622	4.22939	3.10303	NB
chr3	145113657	145213657	4.68979	4.92861	2.09068	1.37752	1.68594	6.13075	15.7256	6.68725	1.63844	2.5661	NB
chr3	150345066	150445066	1.36331	4.77336	2.24303	5.37162	5.4307	4.94892	2.26493	4.0042	2.05455	2.76074	NB
chr3	157422708	157522708	1.03612	0.7347	6.41704	1.07432	1.88041	2.25287	1.01399	1.30891	2.54056	2.26631	NB
chr3	169618212	169718212	3.54461	1.1589	2.85426	1.20563	1.6538	1.33879	0.362389	1.15396	1.25809	2.17906	NB
chr3	181291585	181391585	0.254485	0.275513	0.903084	0.744865	0.37769	0.496277	0.261338	0.432225	4.43094	1.16336	NB
chr3	183784459	183884459	4.54437	0.424202	1.83554	0.821262	0.604304	1.21415	1.05232	0.868527	4.08472	1.48104	NB
chr3	188104685	188204685	2.59938	2.16255	6.45191	2.96275	3.96012	4.18488	3.9828	3.00519	3.61335	3.30662	NB
chr3	188503193	188603193	7.14376	1.70118	7.87629	1.35842	2.1906	2.67989	1.20564	2.29569	2.94529	2.41844	NB
chr3	192170440	192270440	1.38149	1.27917	2.07966	0.916757	2.36096	2.64527	0.675995	1.44755	2.12607	1.41616	NB
chr3	196374742	196474742	16.8505	21.232	2.13657	6.31464	15.1542	12.3561	10.8821	14.7527	3.06557	5.24406	NB
chr4	25107573	25207573	1.05429	1.01021	5.72871	1.98392	1.60076	1.34341	0.494801	1.60657	3.09321	2.91287	NB
chr4	6216242	6316242	3.14471	0.649422	7.87996	1.42288	1.22307	1.34803	0.986117	1.59434	4.12211	3.26859	NB
chr4	5198261	5298261	1.27242	2.66329	2.95889	3.81505	4.06137	2.01511	0.540099	2.58927	3.9173	4.99349	NB
chr4	14635240	14735240	1.21789	1.6334	2.21733	4.5623	2.93313	2.57833	0.581914	1.53318	2.20084	3.20594	NB
chr4	47107962	47207962	2.92658	5.26754	2.0246	3.2182	4.42138	7.73961	12.14	6.85444	1.63844	2.96432	NB
chr4	47179239	47279239	2.56303	7.23111	1.07012	8.55163	6.88521	7.29411	6.91327	6.22649	2.17484	3.49007	NB
chr4	55515925	55615925	4.199	2.45556	5.44604	1.09342	1.83541	1.59732	0.550553	1.83492	2.64621	2.29539	NB
chr4	77538645	77638645	2.67209	1.0933	10.1285	1.78577	2.07006	1.96433	1.13247	1.7289	3.94331	2.80996	NB
chr4	77542561	77642561	2.7448	1.11736	10.3029	1.77144	2.12631	1.96433	1.1255	1.74521	3.9173	2.81219	NB
chr4	79691546	79791546	4.47166	7.10866	2.74413	1.84306	7.13593	6.45852	2.48794	4.89719	1.7831	2.63098	NB
chr4	103716500	103816500	5.74409	1.97232	1.19126	10.7313	4.75247	2.72606	1.02445	2.74014	1.68558	3.8346	NB
chr4	124681439	124781439	3.01746	7.12178	3.19567	2.12716	5.6316	3.82479	0.864159	3.2947	3.1761	2.44529	NB
chr4	120498321	120598321	0.199952	3.52262	3.72247	5.66766	2.43811	3.6309	7.21991	4.18769	2.7925	3.19923	NB
chr4	124706628	124806628	2.36307	6.2865	2.96256	2.12478	4.828	3.48086	0.811891	3.05004	3.07695	2.29092	NB
chr4	158279490	158379490	2.69027	0.376096	3.57012	0.95973	1.01896	1.39419	0.864159	0.738044	1.99766	1.69805	NB
chr4	712672	812672	6.68932	5.45996	9.83297	15.8905	6.01893	4.4965	7.41504	5.97367	3.94331	10.7566	NB
chr4	2404930	2504930	7.07105	6.31274	4.70815	13.1211	6.1909	6.04765	11.2619	8.13888	3.09971	13.967	NB
chr4	4033860	4133860	0.490792	0.701901	6.89428	1.98869	1.35808	1.4519	0.634181	1.61473	5.0356	3.2395	NB
chr4	3652989	3752989	4.12629	0.4898	14.8311	1.55658	1.67791	1.12643	0.742201	1.60249	4.1026	3.55719	NB
chr4	5468317	5568317	4.30807	1.01021	2.90382	5.38117	2.34168	1.17029	0.435564	1.77375	4.01483	3.85698	NB
chr4	5292472	5392472	0.79981	0.655982	2.05764	2.34919	1.48505	0.971779	0.310122	1.16211	3.93193	4.07622	NB
chr4	5362883	5462883	5.63502	5.88635	2.97724	4.15167	5.73285	2.99382	0.735232	3.07451	4.57235	4.41181	NB
chr4	13496006	13596006	3.14471	13.135	2.95705	1.78577	9.83441	6.94787	1.54364	5.93698	3.28501	2.29987	NB
chr4	12745920	12845920	0.981585	0.25802	0.930617	0.816487	0.380904	0.547059	0.282245	0.664648	6.50825	1.71371	NB
chr4	16483004	16583004	3.39919	6.0241	2.4688	2.95797	4.92283	7.35874	6.31394	6.10416	3.29801	2.82785	NB
chr4	21298852	21398852	3.21742	0.273326	1.48862	0.606397	0.511087	0.547059	0.243916	0.697269	2.36339	1.4967	NB
chr4	21089162	21189162	0.745277	0.308312	0.658958	0.673244	0.372868	0.466269	0.257854	0.517854	5.34606	1.25508	NB
chr4	21163223	21263223	0.527147	0.236154	0.581865	0.59446	0.289295	0.380864	0.205586	0.517854	5.37857	1.12756	NB
chr4	23432548	23532548	2.0177	2.58894	5.52497	1.65924	3.15813	4.82889	2.67611	2.89917	1.70346	2.3737	NB
chr4	24998658	25098658	7.12558	1.49783	4.69163	5.76793	2.76276	2.07282	0.707356	2.11219	2.63483	3.14106	NB
chr4	24323169	24423169	3.03564	4.58313	5.23679	2.59748	7.32558	4.97431	1.3938	3.75954	3.80677	3.34241	NB
chr4	26542491	26642491	3.21742	2.0904	1.56938	2.9341	4.05334	3.58243	0.735232	2.34054	1.53604	3.67576	NB
chr4	29983493	30083493	2.38125	0.279886	0.947137	0.436892	0.536802	0.692479	0.195133	0.55863	2.48529	0.95977	NB
chr4	29713620	29813620	0.65439	0.341111	0.774597	0.687568	0.503051	0.489352	0.275276	0.640182	3.29476	1.2864	NB
chr4	39693583	39793583	4.30807	6.86376	3.37739	4.24716	3.42814	5.70603	9.52666	5.96552	2.54218	3.93304	NB
chr4	43164402	43264402	0.690745	0.314871	1.26285	0.651757	0.763416	1.07103	0.386781	0.611639	3.17285	1.13875	NB
chr4	53077344	53177344	6.67114	6.00661	3.69677	6.18811	6.07358	3.49009	1.12201	3.81663	3.98232	3.67576	NB
chr4	63433898	63533898	0.50897	0.170555	0.600221	0.508514	0.241079	0.376247	0.282245	0.350673	4.2619	0.984379	NB
chr4	66954331	67054331	0.618035	0.205541	0.842512	0.561036	0.541624	0.881757	0.310122	0.432225	3.67349	1.094	NB
chr4	76897288	76997288	2.92658	4.9308	1.85573	9.50897	4.84408	2.86225	0.846736	3.51896	2.2301	3.8346	NB
chr4	77439461	77539461	3.87181	2.18223	6.74009	1.91707	2.60847	4.35569	8.52312	3.94711	3.13547	2.66454	NB
chr4	77971899	78071899	1.52691	3.84406	6.07379	2.38023	5.15105	4.23105	2.15691	3.56382	3.31914	3.02473	NB
chr4	79883837	79983837	1.54509	5.89072	1.31792	3.51662	5.06748	6.79553	10.2654	5.91251	1.99929	6.92869	NB
chr4	82909816	83009816	1.58144	0.330178	2.38987	0.658919	0.544838	0.662472	0.261338	0.823674	1.27597	1.82558	NB
chr4	83656346	83756346	2.0177	1.14578	11.1692	2.03644	2.31275	2.07282	1.46001	1.90016	3.3484	3.15001	NB
chr4	86041605	86141605	2.67209	4.00149	1.384	3.39009	3.92476	5.279	9.8995	4.66069	2.46904	7.09424	NB
chr4	90223284	90323284	5.4896	3.01314	7.27423	2.23221	3.44421	5.59292	6.33833	3.74323	3.17448	2.79653	NB
chr4	94869148	94969148	3.7991	0.253646	4.13914	0.577748	0.699128	1.12182	0.53313	0.96639	1.11505	1.70924	NB
chr4	109937430	110037430	2.9084	2.2697	3.31865	1.1746	3.47314	2.99843	0.606305	2.51995	1.42713	2.02469	NB
chr4	111005603	111105603	0.999762	0.413269	3.37372	1.01464	1.13307	1.26724	0.519192	1.15396	2.00741	2.09404	NB
chr4	112572023	112672023	1.58144	1.5503	1.15639	0.864235	2.44293	1.98972	0.435564	1.28036	2.54706	1.50342	NB
chr4	114399804	114499804	6.39848	1.7143	5.77093	1.12446	2.52651	3.15309	1.03142	2.04287	1.90339	2.25512	NB
chr4	120406139	120506139	2.99929	5.75078	3.86381	3.62644	2.82705	7.31027	11.7881	8.61188	2.3195	2.97775	NB
chr4	120837244	120937244	1.23607	9.10066	2.24119	1.70698	6.70038	4.25875	1.03838	4.61991	3.26388	1.85019	NB
chr4	122326195	122426195	4.98063	0.74782	4.01248	0.866622	1.41594	1.87431	0.686449	1.34561	1.57505	2.07838	NB
chr4	123006751	123106751	7.28918	2.8404	1.84288	2.65478	2.92187	5.2236	11.4815	4.95428	1.37512	2.67348	NB
chr4	126703596	126803596	1.09065	0.87683	2.01909	0.978829	1.62487	1.56731	0.57146	1.22736	1.73272	1.70029	NB
chr4	128676052	128776052	7.30735	2.71577	5.84802	1.18653	2.00256	5.4752	10.1364	4.79117	2.326	2.40054	NB
chr4	130609373	130709373	0.65439	0.192421	0.495595	0.525226	0.242686	0.373939	0.219524	0.432225	4.51709	1.1119	NB
chr4	131551715	131651715	0.618035	0.715021	1.45191	0.687568	1.62969	1.62271	0.498285	0.884838	2.53081	1.22824	NB
chr4	132987385	133087385	0.199952	0.426388	1.20778	0.728154	0.85824	0.874832	0.275276	0.791053	2.8754	1.41393	NB
